treattreatment,thus,subjectclearly,63455.704000000005,470.6
brothercertainly,laugh,reducekeep,390127.12,449.0
muchorganization,save,rockevening,33320.117600000005,58.52
moneysuccessful,we,norrepresent,206070.4152,252.72
managementhold,middle,gardenremember,422636.175,605.93
momentall,street,placemanage,285580.5525,878.25
anycertain,evening,significantarm,585404.862,830.55
thethreat,kitchen,totalsize,131820.2424,655.92
defensepolitical,key,ownersit,303866.4735,544.71
yearincluding,account,activitybuy,60286.129199999996,65.88
informationsection,minute,productionstandard,32384.6136,603.74
wantshoulder,brother,likemay,3622.4010000000003,49.69
secondhear,design,mightproduce,752104.64,758.17
reportyourself,station,poortoo,90585.6666,511.61
timeexactly,country,neverfall,31934.4278,94.82
abovenatural,brother,suchcandidate,281515.4301,878.61
sisterright,yourself,amongmiddle,35661.271,647.21
couplegirl,color,greenreturn,106150.19800000002,185.15
wrongnear,new,remembereffect,113379.87180000001,742.89
atprofessor,car,numbergun,393608.446,766.7
goagent,idea,sortshow,509908.6852,654.77
agewhere,foot,companyhusband,140979.2058,889.01
standdiscover,season,degreecamera,609463.8992,743.92
protectdirection,establish,againstscientist,294482.93460000004,377.61
insideshoulder,during,meanpopular,173089.99349999998,309.15
movieair,report,federalmovement,847946.2047000001,906.09
cardstreet,list,participantnumber,903470.48,959.2
buyfederal,society,factorfuture,18844.5176,19.73
chargecentury,drug,handsuccess,64394.272800000006,67.92
developmentmedical,middle,ownerteam,45315.1584,708.16
persign,phone,likelytogether,316649.09520000004,786.96
marketlater,relate,hopebox,108516.225,946.5
sinceweight,hard,stocklater,173052.73839999997,283.34
lowspecific,little,wrongteach,87581.5017,139.37
eveningcatch,site,timetraining,163379.23200000002,643.2
springreport,treatment,nonenews,47253.297000000006,306.74
politicsnear,magazine,benefitoption,111285.564,483.64
addyear,carry,sincesummer,245387.30399999997,440.9
howwant,Republican,senioralthough,80187.315,284.05
leftmean,we,leaderavoid,347591.6805,485.05
agebetween,although,lategarden,18368.6976,180.51
writerend,responsibility,heany,52334.349,698.35
fromspecific,actually,waityes,255058.95589999997,383.53
fullnor,probably,timemight,6024.9156,268.49
reportartist,develop,seemmatter,207035.5586,984.29
militaryelection,pull,anyonefamily,240870.9266,269.69
seamaybe,though,seniorexecutive,5600.925,13.14
thancontrol,produce,toospecific,266815.2126,411.79
researchjoin,best,marketfight,347075.4672,855.54
establishcommercial,look,agreemiss,330898.2903,678.39
butgreen,rise,voicetry,725502.232,751.66
runas,attorney,startseem,226323.56759999998,320.44
runindividual,material,politicalsomething,49790.462400000004,603.96
buychild,place,prepareeffort,174280.14,215.4
buildinga,improve,politicssituation,291202.9692,630.76
watchpaper,establish,ruleteacher,617640.4095,992.05
fieldsomebody,unit,revealsix,249202.52280000004,324.66
democraticfriend,training,uponher,23511.3207,587.93
popularpower,time,directionstop,427552.6437000001,704.73
impactrate,start,troublestructure,140477.13679999998,202.51
officeday,scene,seasouthern,669878.772,847.09
stuffeach,daughter,bluestar,543624.5808,566.37
atnewspaper,technology,operationchance,219023.7755,710.77
groundtable,say,mainless,75659.7478,176.47
groundsense,state,whetherhundred,315238.7452,872.44
knowledgeexactly,letter,thecase,196141.516,269.87
partneranything,away,mindbegin,134822.6072,215.92
serviceby,red,bagschool,845302.0839999999,969.65
rangeauthor,though,factorbefore,117723.1392,313.92
marriagetwo,young,fishsimilar,340172.84599999996,360.62
eighttruth,according,questionleave,145999.744,341.44
growapply,skill,suchblack,145252.2456,325.08
compareplace,about,likelyyear,25582.9736,393.04
shortowner,animal,majorofficer,4317.042,623.85
realizeremain,brother,beatcitizen,30293.984500000002,101.45
starseven,PM,studentrecognize,28984.9949,169.99
meetingper,exist,expertrecognize,52742.592000000004,741.6
uponplant,method,indicatewill,223575.06960000002,833.52
democraticlanguage,series,seeknetwork,295616.2884,297.06
nightlist,himself,springpoor,38624.725,263.65
talkdemocratic,sea,nearshow,801282.3999999999,953.0
likepay,stuff,thoughattention,402721.1388,502.66
businesscause,close,theirbag,32565.286,163.3
towardadministration,issue,determinegrow,90891.992,867.29
nationcommercial,mission,termapproach,79099.30799999999,934.98
specialsay,director,sixtoward,339581.77499999997,852.15
workdescribe,let,leftapply,349458.0792,553.01
landcolor,professional,acceptdark,337725.8118,495.97
mostaddress,why,whichpass,440317.5855,765.57
bringguy,whose,wantleader,397336.24980000005,614.71
seniormy,wonder,magazinelife,275553.3525,747.75
agreementwear,value,noimportant,768090.1712,811.36
widelife,word,followherself,7251.741,19.98
governmentgreen,prove,findtonight,40532.6514,215.21
administrationput,identify,recordamong,62379.17119999999,282.08
waytry,somebody,storeevidence,6777.3914,7.78
policytable,major,interesthit,120049.6661,128.57
heavywe,condition,hotposition,64520.7552,126.72
paintingsouthern,tell,arriveever,414908.1597,447.77
quiteso,season,expecteducation,690510.2568,791.18
messagemyself,team,interestwestern,469106.4663,687.91
pagethat,economic,wifealthough,366657.9024,507.12
treeparent,whole,networkbecause,2822.3713,37.93
seasoneducation,center,hardfast,82338.98800000001,340.3
animalearly,cost,commonprevent,92430.53159999999,550.28
countrywrite,need,whosestation,9935.4744,239.64
theiroccur,only,thispicture,361138.4294,474.67
policyresponsibility,better,sensetrade,341125.8815,523.85
buywind,phone,authortonight,69901.8705,331.21
minutebehavior,particular,playeroption,518322.72959999996,937.92
beyondfriend,day,fightproperty,586625.3924,728.51
determinemorning,edge,civilPM,441788.39900000003,483.41
guninvestment,dark,designoften,575721.4725,603.45
receiveher,agreement,individualwhite,31826.8976,84.61
naturalnation,of,carecard,557628.0255,770.79
optionsong,a,trueprocess,210834.65559999997,797.77
nearlynational,different,topindeed,418893.50270000007,597.83
participantstrategy,region,keepair,52530.079999999994,369.28
thisacross,human,shoulderoption,367359.6881,771.91
theoryever,yes,triplawyer,672732.4284,861.66
recordestablish,floor,neverheart,18930.675600000002,533.86
womanfoot,also,elsecase,167829.7574,271.93
ballbrother,some,fatherfederal,178191.76499999998,911.7
highhour,particularly,cutbook,350139.72809999995,521.81
lossfund,carry,hotelwhether,199267.61669999998,518.13
withoutsuch,character,flybeyond,452308.10240000003,936.32
agencynot,apply,songwhich,58719.00570000001,202.71
wordwhose,possible,rememberlow,46265.49999999999,272.15
nationalwindow,finish,windowvoice,95480.814,407.55
blueelse,water,westeffect,81094.0212,384.66
breakwait,minute,okpretty,43501.906,727.7
dreamarticle,follow,thingdebate,596872.8096,645.24
admitinterest,network,democraticguess,351183.069,719.49
classend,yeah,perapproach,29905.2816,700.03
candidatecurrent,financial,intolisten,290323.341,391.05
themselvesblack,notice,companyaccording,82752.805,144.85
anythingfather,ago,sellthem,133843.52550000002,919.95
theorytoo,year,laterrequire,7390.420000000001,326.0
agreementpolice,deal,discussionvalue,708790.0864,936.76
accordingapproach,character,coachshow,135324.156,900.6
serieslater,hold,simplysport,525683.5067,762.07
decidemean,style,selloffice,519708.56100000005,556.94
waternorth,factor,yoursell,20252.179000000004,91.93
priceahead,or,druginteresting,122188.275,493.69
actionfall,matter,safesecurity,144057.1468,564.62
sufferball,politics,meetingformer,269553.68309999997,431.21
commondespite,action,whyeverybody,168735.35470000003,374.41
oilguy,herself,strategywater,268641.73600000003,633.35
languagesimilar,big,storyten,708444.6629,862.81
debatesit,chance,booksuccessful,473192.44350000005,713.23
shoulderfear,cost,fivenatural,274835.4422,656.59
leavegreat,painting,careMr,135647.6525,177.25
oilpressure,officer,pullkind,142043.4015,348.53
whichhead,could,commercialcampaign,320912.193,983.85
causeenergy,try,joinshoulder,219388.8737,423.31
atface,many,theorylot,170267.2021,499.01
fishdo,bit,overwhen,420048.6708,706.76
halfrespond,generation,dealmust,222105.68,669.8
planstart,wall,againstsouthern,31414.919800000003,44.89
bringprepare,order,jobfar,383536.64639999997,946.56
Mrsusually,analysis,situationsimply,277527.43319999997,935.16
moneynation,just,mediasupport,119030.7281,200.23
summertest,change,herfish,99039.10500000001,505.25
lawroom,local,worryrespond,200846.07539999997,343.01
eventchair,rest,differentand,68058.71600000001,222.8
identifytraining,good,wearwithin,280494.0738,341.82
lowweight,lose,characterhigh,33582.157999999996,752.12
opportunityshow,beat,structuregrow,725907.7528,971.66
althoughwrong,send,ifdifficult,157570.824,676.56
requireissue,leg,timeemployee,177461.53799999997,273.27
knowledgeparticular,number,cityforward,29159.382800000003,68.62
closeturn,billion,anysing,390034.04,542.0
civilindustry,wind,economyask,319.20079999999996,16.88
agreementblack,form,militarything,65556.046,682.52
spendheart,learn,notethink,500986.97079999995,548.63
growthfrom,shoulder,gasreturn,65753.15000000001,331.0
agoconference,every,churchchance,324255.25659999996,797.99
makeupon,any,thinkworker,23328.284,23.8
networkcare,tell,myselffather,494220.93,689.29
letnext,loss,particularlyparticular,5805.855,11.1
coupleaudience,particularly,surefear,713944.9225,769.13
applyability,large,seekmyself,247259.562,505.23
healththing,natural,amounthit,44777.810999999994,112.38
workerenvironment,himself,himselfunit,226660.9702,911.09
politicsitself,reach,finefocus,83691.89779999999,808.93
optioncan,every,mighteight,2632.75128,5.476
defenseagreement,where,oilresearch,51164.7041,328.97
traditionalhand,question,outsideconsumer,40782.3248,136.78
musteither,service,booktown,165020.98239999998,259.52
trainingminute,safe,yetloss,339640.80809999997,378.51
storeyeah,reveal,radioparent,473946.852,615.1
secondbase,city,wonderthose,791080.772,805.45
suggesttop,degree,happyjust,96870.97469999999,764.63
actarea,in,whereissue,349213.715,854.45
acrossschool,here,arttechnology,152989.0944,484.48
scoredecade,training,pushwhich,444575.5424000001,850.96
becold,clear,communityor,688910.7823999999,735.89
askhouse,official,noteoil,161640.32940000002,912.14
suddenlylose,article,specialassume,121658.02389999999,141.91
finishme,enter,serviceuse,488441.59209999995,645.31
wellcampaign,event,plantagency,642160.4844,830.91
yescold,item,systemrest,484604.15199999994,626.8
stayentire,experience,allreturn,17460.046199999997,65.22
realityclaim,practice,itscell,28603.176800000005,89.48
poorwindow,never,greenwhere,897570.2252,990.98
takeyet,painting,stillcreate,643659.5996999999,706.41
hothundred,many,ballsoon,538235.0815,869.65
behindcarry,happy,saveline,93822.4032,516.16
twoedge,number,todayfast,122382.912,646.4
startbuild,action,quicklyboard,11985.957900000001,59.31
allowcivil,reach,awayshow,324344.3504,621.04
foursecond,drive,threebest,234533.88,612.36
Mrsbrother,final,agentdrive,386420.5905,628.95
determinewonder,air,reachresponse,113488.93679999998,176.73
veryunder,reduce,yetoff,191344.128,344.64
cameraafter,mission,educationbetween,256503.13589999996,332.03
personold,specific,boardcandidate,223493.9655,251.81
flyopen,positive,performproduct,296822.55840000004,655.44
overok,trip,overprogram,446925.38879999996,513.92
arriveeight,heavy,adultmoment,6535.8784000000005,44.84
thatfull,feeling,whethercourt,133052.5542,903.46
simplehot,star,toughspeech,311663.7216,782.76
eatany,rather,stillhard,791989.9889,866.69
lifesurface,wall,energyadmit,447708.4488,644.76
unitapply,bill,bettermusic,326441.6815,851.95
structureeconomy,practice,becomecentral,207119.4378,301.62
despitewithout,black,careerindicate,136353.112,221.9
behaviorglass,may,protectpurpose,567905.2757,611.17
firmprogram,impact,experiencecommon,354.38939999999997,4.26
withoutprove,begin,carrytown,445500.9518,955.58
relationshipRepublican,center,milliongeneral,101412.38889999999,104.41
bedinternational,difference,projectwork,511545.29400000005,824.94
militarytrip,draw,agetreatment,512573.607,941.85
natureall,rule,perhapsfirst,138996.1144,833.36
presentattack,even,frontdemocratic,165228.84159999999,322.36
industryturn,wife,educationalone,586319.76,865.8
impactrich,sea,stationpractice,445994.26239999995,526.16
partystart,media,outphysical,88825.5048,951.43
policyspace,point,societyinstead,53257.3895,467.95
anothermoney,law,knowhuman,12449.303999999998,871.8
socialplay,form,culturegrowth,393130.7997,575.67
firmlittle,already,headmaybe,254129.61000000002,609.0
couplewhite,than,summertrue,89713.78390000001,447.83
workerserve,bill,argueany,158194.07,229.3
ageshould,east,westerneasy,50293.8648,549.84
choicesoldier,light,hedeal,89306.548,238.1
everythingquestion,garden,whatsince,387887.675,540.61
downespecially,chance,executivefree,47902.0413,333.51
driveother,reach,pickallow,150913.56259999998,792.53
listcommercial,time,reststop,654756.4791000001,879.21
standout,person,discussresult,8824.8355,14.95
beginconsumer,finally,powerstand,14771.6944,48.11
drivesell,involve,setten,359619.37880000006,514.58
pullproperty,these,acrosssecond,358086.20650000003,923.45
couldall,wait,underrequire,48393.632000000005,118.4
dealclose,consider,relateman,171092.7225,509.25
insteadask,cause,managercoach,161841.3984,461.56
offnew,too,manwhen,247294.8296,424.06
professortend,machine,viewapproach,78747.0838,145.18
subjectyou,few,presentwind,285273.5724,349.78
answerlight,material,majorenvironment,25737.874200000002,61.54
thanbase,coach,Republicanproduction,410734.32540000003,927.71
typewalk,eye,legtreatment,26999.4417,107.23
economyactually,tend,anothernumber,340427.80860000005,830.94
culturalnearly,season,sameinstitution,33493.392,148.8
alwayshimself,product,formloss,491865.43799999997,644.52
treatquestion,owner,imaginecity,653855.6142,723.78
eighteverybody,option,bepaper,469137.1319999999,647.05
continueespecially,create,effortwonder,35198.254,323.96
candidatemind,best,scoreprepare,331845.37749999994,635.05
dataweight,example,backturn,464579.5791,520.87
historydebate,there,nearlyimage,102162.6084,603.37
representserve,worker,passamong,352374.45599999995,830.68
possiblecamera,house,treatbaby,405532.1666,843.26
southernblue,response,memorymusic,487814.3815,774.37
writefinally,get,nocan,9735.492,220.26
responsibilitythroughout,he,justprofessional,162658.3584,259.68
ontoprobably,fire,sharedaughter,35820.1899,540.03
reasonhimself,remember,politicscar,97865.277,177.35
myselfstrong,either,footevening,286728.8424,369.82
radiogrow,great,thingstyle,291999.7568,452.18
heartstore,ago,cutfear,210220.82,756.19
matterreal,concern,seatchurch,832262.5954,839.66
westlead,able,simpleanyone,174755.5333,532.97
artistacross,identify,billnow,158936.8236,224.83
centerwith,four,southernsituation,22868.7,24.59
farsection,tell,darksuccess,517114.8439999999,830.8
importantred,speech,rangehealth,627279.6498,924.06
campaigncold,could,wherewhich,318276.3702,667.33
itemfinancial,city,officialconsumer,11053.7196,40.92
evenart,field,coverof,9112.4301,17.23
mouthhuge,season,sayanswer,199638.9672,687.32
currenttoday,available,checkquality,581977.1096,832.24
littleabove,again,feelprogram,22238.95,372.2
qualitycup,agent,anotherwant,63138.383299999994,75.77
behaviorthere,economy,personahead,500377.4352,658.53
signpopular,customer,withinfuture,120563.8756,155.47
weekfilm,couple,courtlater,23317.5239,61.27
meanpower,traditional,letcall,269483.31,279.0
establishsecurity,hear,reflectsomething,42198.7456,753.28
produceown,tend,hiscould,92204.13299999999,118.05
savecontinue,collection,actitem,362181.76200000005,557.46
pickoption,everybody,namebudget,722208.178,891.56
notesound,employee,quiteno,190071.4512,345.44
asappear,black,magazineball,46736.7498,70.41
workyeah,if,okbegin,498691.21749999997,923.93
richanyone,hear,sortdecade,632524.1576,754.37
shouldbusiness,adult,theynational,53405.4157,116.41
billtell,ahead,sourceput,466236.4525,468.65
followidentify,easy,havehit,173162.78280000002,744.21
partcomputer,another,wellblood,1123.9920000000002,80.4
propertycertain,state,timetheir,343492.0393,403.79
sidekey,either,smalljob,118623.6071,872.81
whystop,music,fundseveral,428253.474,665.61
redtoward,remain,ageculture,527670.2935,965.81
partycase,same,characterper,694441.293,750.05
countryshoulder,travel,remainplayer,145891.6704,750.24
shenorth,sure,choosestate,251867.4766,789.38
newspaperDemocrat,development,skinnothing,101460.6384,159.69
findact,goal,whomvarious,19061.2737,156.87
recordhospital,there,populationlike,150861.59100000001,189.18
positionshoulder,certain,attackalong,603411.6283999999,619.64
heeconomic,firm,throughoutwin,432344.5056,648.64
totalwithout,focus,picturecar,132349.897,431.74
kitchenso,investment,trainingplan,179632.208,257.6
sportformer,wife,hospitalreport,196036.932,289.55
qualitywhich,factor,physicallive,567470.2176,599.28
nearinto,admit,optionpolice,127418.3784,622.89
conferencewell,day,frontfill,212577.1949,231.13
receivedemocratic,reflect,variousproduction,44203.4096,92.96
trydata,summer,breakfinancial,72898.8312,262.16
pointabout,look,publicthere,237023.57249999998,736.67
ratethank,speech,thangirl,900722.372,947.65
scientistsize,appear,heartype,198862.91370000003,305.91
certainincluding,quickly,rangehand,517533.29939999996,735.54
whoevening,class,millionunder,15999.399000000003,525.95
okprofessor,voice,operationoil,103925.05309999999,226.51
onedescribe,security,nearlyadd,207592.276,654.7
sochoose,return,agopolitics,36964.5,492.86
managefight,approach,followgrow,13437.768399999999,551.18
thirdstand,whole,raiseleave,46261.438500000004,48.85
describelive,it,eyesecurity,378060.0255,610.71
choosemovement,environment,soonoutside,202352.7264,389.08
hismouth,speak,kinddirector,359457.264,382.32
agreenational,court,musicyoung,174301.64599999998,208.42
wordenter,than,personsea,404281.5,486.5
environmentbetween,air,defenserange,274549.251,847.95
inrisk,help,uponeye,183754.8199,805.13
professionalidentify,market,democraticacross,119171.83430000002,402.73
citywith,although,stepchoice,460709.8689,815.69
answerpossible,international,resulttrue,6339.3858,116.49
publicsupport,say,listimpact,496712.98160000006,866.38
budgetabout,light,policycollege,205389.40399999998,580.36
medicalso,all,rathernear,188704.65720000002,579.72
truthit,management,understandthousand,279026.9365,337.85
thoseinside,out,activitybetween,470106.9679,638.29
plantstill,few,responsibilityaway,47240.251000000004,49.43
carryscore,address,wifeits,824509.746,922.58
withinestablish,forward,decisioncampaign,55769.736,69.95
thesecost,soon,atmusic,95724.6384,247.44
debatemake,bit,eatdefense,271689.37679999997,907.81
fatherhow,require,farcollege,267072.6877,736.61
networkoption,reflect,gassecond,27865.2728,34.36
oncesimply,win,securitycitizen,67805.094,770.6
perbook,pass,whileavailable,649745.8550999999,656.13
gasitem,half,personalword,42606.3186,127.02
culturefriend,information,nowboard,125325.00450000002,543.45
machineabove,factor,knowledgepolice,122086.254,725.15
faceshoulder,catch,thoughtunder,425211.23199999996,622.4
awaywoman,use,townproperty,80384.653,723.86
finallyreport,home,assumenews,154640.8912,576.76
teachauthority,thought,firstattorney,404546.0468,473.48
fromsuggest,old,whateverpicture,148072.1619,250.77
partloss,if,pagehappy,9709.1168,18.68
outsidesit,market,productnecessary,51469.0215,187.85
interestfact,return,returnmedical,444825.0013,621.29
officerseveral,imagine,smallespecially,359647.70399999997,566.91
newscurrent,start,stuffyes,164897.759,352.15
bitline,try,withmatter,207080.656,490.48
tradeassume,perform,endclearly,115613.82800000001,168.08
startmission,end,forcewho,839069.969,937.1
heresite,can,playerchoice,550151.004,938.6
shouldbaby,range,guessahead,342446.76389999996,418.89
whatdog,race,presidenthuman,339707.082,803.66
yardauthority,difference,ownarticle,141451.96,422.56
behaviorlot,some,richtheir,162093.39919999999,630.64
certainmove,within,playerair,170670.6755,796.15
realizehappy,business,floortable,384464.991,603.3
designwhere,section,seriesyeah,4570.691200000001,58.84
headresearch,still,anyoneofficer,271874.1872,755.92
networktoday,information,visitinterest,559405.0700000001,710.5
informationmovie,around,buildhappy,46696.099799999996,384.71
chooselight,issue,officialwhether,58962.7067,88.51
alwaysfinally,son,whosure,119545.9152,323.92
collectioncourse,believe,preparemorning,800651.0012999999,998.43
nothingsafe,price,financialvery,10807.4274,46.83
relationshipcut,difference,newspapersing,192351.29940000002,372.06
newspapercharge,describe,othersix,514461.456,559.1
developsoon,public,presenthundred,13451.079600000001,685.58
latewhile,rather,coursereveal,108105.9474,291.54
availablepick,worker,tonightread,125982.9504,241.68
musicwalk,enough,nicebaby,309887.3365,874.03
anythingfirst,high,turnrespond,9451.269699999999,21.29
hesure,picture,environmentalfield,36368.63999999999,554.4
citizensend,here,messagereality,46481.052800000005,112.84
twoborn,difference,likepressure,128203.5352,283.06
imagebeautiful,network,lowtake,364660.7322,873.69
freesit,figure,troublewill,722476.7867,773.77
workerstage,both,throwinstitution,143479.55789999999,532.53
senseturn,meeting,neverinstead,363055.41150000005,686.37
keyquite,which,sectionculture,77762.43479999999,418.28
matterseek,let,partylight,16847.4126,24.63
fightnews,would,professornext,45809.1018,778.14
beatoffer,soldier,dorate,126714.6,757.5
husbandsite,hard,behindsociety,44166.2061,111.59
stageside,light,manynational,29236.859,783.83
throwmodern,feel,pageprogram,701831.498,706.21
womanenergy,know,ordrug,7707.9192,819.12
hospitalsystem,make,listresponsibility,106127.7504,865.36
centermarket,store,rightgrow,140766.9072,271.84
prepareleave,land,notpaper,152900.106,193.4
propertyarea,section,redour,71441.56629999999,172.51
pullpartner,per,someonebenefit,206543.637,325.83
ablenotice,answer,returnstudy,26794.885,896.15
seriescountry,green,certainfour,103087.0727,172.09
whateverassume,something,provideforce,191281.4848,338.24
computeragain,lawyer,doorplan,556326.2297,838.51
centrallow,allow,believepublic,416993.30700000003,858.7
steprealize,draw,educationdiscuss,178582.78350000002,479.61
usat,leave,redacross,30728.278000000002,202.76
medicallocal,building,sisterevery,159336.9002,363.07
heroil,election,steplose,425143.4256,922.08
forgetlose,could,hopehis,257108.1275,505.75
noprice,others,thusreveal,181839.88199999998,217.4
showthroughout,concern,moreattack,342195.818,396.85
secondthird,oil,worryinformation,64492.299600000006,298.12
managementour,rich,streetstep,19509.190499999997,204.95
changeopen,clear,mightowner,71883.11110000001,406.97
fallindeed,hard,practicefall,67409.3,962.99
springpublic,real,admitperhaps,588879.6259999999,959.65
rolea,turn,riseteam,373058.0358,774.59
tonightbag,town,controllet,49339.0227,527.07
thereback,power,powerreason,272309.7574,528.49
mindphysical,world,actuallycold,127523.0565,246.55
rangenote,number,myprice,423232.436,976.54
despiteearly,interview,thememployee,574963.2875000001,695.45
determinelarge,necessary,fishboth,540251.6246,805.18
turnassume,authority,everyonehear,183293.63549999997,748.29
expertwithin,edge,wesituation,457170.44399999996,913.61
workerwhen,pressure,wideresult,169007.4729,329.43
ageown,these,fastwin,39563.8108,249.74
enddiscover,baby,sortrun,595914.2662,600.49
dinneroperation,film,joincomputer,288370.1737,560.41
bignecessary,remain,hugeloss,596732.8772,772.93
entireimpact,major,howless,197128.5844,884.54
havenice,thank,realcare,158696.20500000002,195.74
oldgreat,imagine,reportpeace,14369.615999999998,128.76
simpleidentify,woman,widecomputer,6710.11861,9.073
expertprepare,prove,bagaccept,117263.835,717.21
sensemean,thing,momentherself,89430.3975,410.25
enjoyvoice,keep,machineborn,755194.6098,952.11
majormorning,later,innice,407197.4588,971.09
decadethen,open,suggestpart,130567.1003,347.41
badpartner,season,storyanything,39241.1136,294.78
paperherself,property,moveanalysis,790630.828,874.64
listennatural,sign,noticetraditional,312557.13149999996,583.51
bedcoach,indicate,ontoeconomic,65337.103800000004,684.66
millionable,beautiful,hitlife,312105.7708,344.29
hourteam,hospital,beprepare,166928.762,278.6
responsibilitymatter,send,beforeculture,6619.7898,942.99
evertheir,green,lateclearly,217468.2936,520.72
storeblood,American,womanenter,479744.1245,754.73
wholeday,drug,meetingtelevision,44345.3486,53.62
everybodyothers,chance,successresponsibility,570785.7648,571.38
sellfar,law,cameraadult,78423.3135,437.85
decisionnotice,art,needonce,136272.2205,413.51
viewoccur,article,relationshippage,137315.363,822.1
thuswatch,key,nationmore,47328.725,242.5
youroutside,court,scientistindividual,36087.349599999994,54.16
prettylocal,development,directorsouthern,361415.0,820.0
rateCongress,our,partnerlead,263613.287,886.9
managersafe,store,peoplestrong,198906.4668,236.13
adultrepresent,later,everybodycollection,652601.3402999999,945.21
materialpractice,unit,commercialblood,4702.671,5.15
weekday,parent,termmake,311855.6584,876.59
allspeech,begin,marriageshort,563772.342,719.74
floormaintain,poor,agofeeling,138212.72019999998,714.13
popularadministration,without,sciencetough,92137.331,938.74
seekhealth,none,loseown,57615.412399999994,101.14
marketcondition,everybody,effectmajority,263060.9776,621.13
interviewwall,east,stateimpact,207542.77599999998,398.24
productpressure,reality,optiondifficult,181147.0518,508.74
religiousabout,young,gunstock,151525.2096,390.69
worldlight,point,resultproduce,126174.4761,434.53
foodconsider,hot,sendfor,32457.2231,326.63
usthank,successful,suddenlydeal,35628.7338,157.74
daydescribe,deep,greenany,158945.5473,752.69
stagebaby,test,fishnice,527916.3864000001,716.46
planshe,north,floorme,739337.4114,927.22
intodream,money,fiveoutside,343931.2999,417.59
missionarm,believe,doctorchange,22023.927099999997,28.91
authoritysuccessful,owner,togethermorning,234587.09010000003,256.91
fillway,meet,evidencemyself,283344.81,338.5
fewvalue,minute,armmother,70252.9103,526.91
religiousnetwork,only,drivelike,338251.68,963.68
fewheart,read,couldguy,327400.0125,683.75
agonatural,than,halfwho,978342.14,997.25
fourlittle,cut,wouldpick,563793.7228,660.83
girlhuge,add,yougood,196582.22100000002,271.35
willproduction,condition,barover,480667.00099999993,922.55
mentionrepresent,score,clearlysource,199435.5126,880.86
professionalspace,single,anyoneplan,830663.9408,938.72
recentlike,measure,purposehistory,506894.99629999994,510.71
drawfast,girl,variousvote,381983.3612,472.36
conferencesocial,yes,servetonight,3854.8035999999997,494.84
sixmanagement,medical,herebenefit,348065.26670000004,520.97
groundnews,project,socialmonth,245203.8312,275.64
simpleappear,our,especiallyreality,474365.06560000003,945.44
howeverhope,when,carpower,237437.45979999998,408.34
culturalalthough,parent,verysummer,87050.12800000001,101.98
availableAmerican,loss,realizeabove,216529.7552,596.32
onlybreak,various,harddoctor,162574.956,974.67
wordsame,quite,consumermember,214181.1412,427.96
beginput,computer,thusattack,1431.3745,443.15
waterwhich,budget,organizationno,163684.92599999998,534.15
serviceothers,time,personalskin,498452.98060000007,794.74
occurclear,sport,muchfor,10836.713500000002,930.19
twoeverybody,role,materialman,5513.5872,130.53
thussomeone,treatment,meanfact,1694.8102,160.19
nopay,pick,everyclass,22731.416799999995,35.26
veryplant,safe,realbefore,573474.0401999999,657.42
sideanalysis,item,structurestep,207786.144,236.4
leavemanager,amount,sixproduce,145347.8732,260.84
producemodern,finish,evercompany,66265.197,222.89
friendhair,little,seaturn,10664.7132,902.26
loseaffect,give,personaltreatment,113943.7376,133.28
reasonroom,indeed,keepyour,56028.068799999994,321.76
holdart,score,phoneany,219807.5322,320.99
imagineparticularly,laugh,simplyas,142788.5936,176.92
qualitywhatever,standard,movegirl,295460.618,316.6
discussenough,same,issuediscussion,28587.3404,877.72
recentboy,later,industrysurface,22055.226599999998,102.98
boxtonight,language,particularfood,91503.282,466.14
recordchurch,admit,chargerange,109977.5928,537.63
youartist,toward,valuethroughout,32336.376,102.46
enjoystation,car,specialreduce,65753.1342,131.82
fullargue,couple,momentdark,146869.84350000002,744.21
thusfamily,could,niceresponse,167522.5307,702.43
sixbut,four,offMr,3341.484,30.3
eveninghead,without,lawauthority,664855.0595,727.15
fastopen,enough,speakeducation,299695.3344,300.32
messagetraditional,trouble,beman,340084.4832,811.89
somebodyfloor,soon,movieproduction,116539.8332,247.82
workercare,central,administrationsport,178013.92839999998,395.78
possibleneed,also,theorymaybe,254981.36719999998,295.09
pointinside,mind,itselfweight,154088.7,175.3
trialbusiness,audience,soundcondition,37334.652,473.79
pickproduct,until,directionroom,434176.4448,508.32
someonearticle,activity,beginform,104311.7814,674.11
happyhim,throughout,carrysmall,33654.5328,651.21
seatwin,develop,commercialprovide,486604.4688,684.51
employeespeak,represent,computeranother,9136.251999999999,101.74
linematerial,represent,becoach,350966.2,469.52
agentalong,decide,airnorth,34675.2319,62.21
agenttonight,easy,militarystandard,162030.462,245.3
voicebuilding,total,shakenecessary,429725.0724,798.33
hearthan,well,administrationahead,627591.2838,777.02
kidincluding,boy,forgetcan,244514.8013,776.41
frontlike,market,mustalone,231971.03,482.75
throughlose,evidence,worldsummer,290627.7952,916.46
singlemedia,high,forceits,843011.9602,944.89
thirdnotice,old,servicemove,287864.1912,462.18
coupleneed,bring,hopefly,556287.2925,669.25
sixair,ground,althoughremain,157.64399999999998,22.65
firespeak,sport,pointcollege,236972.216,588.4
decadejust,front,trainingsport,114124.5536,144.52
ballquestion,challenge,anythingseason,394929.1792,818.54
chooseteacher,you,reportcup,309994.113,960.18
